id,url,name,age,role,compensation,source_excerpt,created_at,gender
5241,https://www.sec.gov/Archives/edgar/data/712034/000095017025046374/acco-20250328.htm,Joseph B. Burton,60,Director,226126,"Joseph B. Burton, Director Since 2022, Audit Committee, Compensation and Human Capital Committee, Fees Earned or Paid in Cash $101,126, Stock Awards $125,000, Total $226,126.",2025-05-16 16:36:44.06357,male
5242,https://www.sec.gov/Archives/edgar/data/712034/000095017025046374/acco-20250328.htm,Kathleen S. Dvorak,68,Director,241126,"Kathleen S. Dvorak, Director Since 2010, Audit Committee, Finance and Planning Committee (Chair), Fees Earned or Paid in Cash $116,126, Stock Awards $125,000, Total $241,126.",2025-05-16 16:36:44.06357,female
5243,https://www.sec.gov/Archives/edgar/data/712034/000095017025046374/acco-20250328.htm,Pradeep Jotwani,70,Director,246126,"Pradeep Jotwani, Director Since 2014, Compensation and Human Capital Committee (Chair), Nominating, Governance and Sustainability Committee, Fees Earned or Paid in Cash $121,126, Stock Awards $125,000, Total $246,126.",2025-05-16 16:36:44.06357,male
5244,https://www.sec.gov/Archives/edgar/data/712034/000095017025046374/acco-20250328.htm,Robert J. Keller,71,Director,226126,"Robert J. Keller, Director Since 2005, Finance and Planning Committee, Fees Earned or Paid in Cash $101,126, Stock Awards $125,000, Total $226,126.",2025-05-16 16:36:44.06357,male
5245,https://www.sec.gov/Archives/edgar/data/712034/000095017025046374/acco-20250328.htm,Ron Lombardi,61,Director,256126,"Ron Lombardi, Director Since 2018, Audit Committee (Chair), Finance and Planning Committee, Fees Earned or Paid in Cash $126,126, Stock Awards $125,000, All Other Compensation $5,000, Total $256,126.",2025-05-16 16:36:44.06357,male
5246,https://www.sec.gov/Archives/edgar/data/712034/000095017025046374/acco-20250328.htm,Graciela I. Monteagudo,58,Director,241126,"Graciela I. Monteagudo, Director Since 2016, Compensation and Human Capital Committee, Nominating, Governance and Sustainability Committee (Chair), Fees Earned or Paid in Cash $116,126, Stock Awards $125,000, Total $241,126.",2025-05-16 16:36:44.06357,female
5247,https://www.sec.gov/Archives/edgar/data/712034/000095017025046374/acco-20250328.htm,E. Mark Rajkowski,66,Chairman of the Board of Directors,306126,"E. Mark Rajkowski, Chairman of the Board of Directors, Director Since 2012, Fees Earned or Paid in Cash $176,126, Stock Awards $125,000, All Other Compensation $5,000, Total $306,126.",2025-05-16 16:36:44.06357,male
5248,https://www.sec.gov/Archives/edgar/data/712034/000095017025046374/acco-20250328.htm,Elizabeth A. Simermeyer,60,Director,233096,"Elizabeth A. Simermeyer, Director Since 2023, Finance and Planning Committee, Nominating, Governance and Sustainability Committee, Fees Earned or Paid in Cash $108,096, Stock Awards $125,000, Total $233,096.",2025-05-16 16:36:44.06357,female
5249,https://www.sec.gov/Archives/edgar/data/712034/000095017025046374/acco-20250328.htm,Thomas W. Tedford,54,CEO and Director,0,"Thomas W. Tedford, CEO and Director, Director Since 2023, No additional compensation for service on Board.",2025-05-16 16:36:44.06357,male
5251,https://www.sec.gov/Archives/edgar/data/712515/000130817924000640/ea4312271-def14a.htm,Rachel A. Gonzalez,54,Independent Director,350617,"Ms. Rachel A. Gonzalez 54 Independent General Counsel of GE Vernova Inc. Director since: 2021 Board Committees: Nominating and Governance, Compensation Other Public Company Directorships: None Public Company Directorships in Past 5 Years: Sabre Corporation, Vacasa, Inc., Dana Incorporated Diversity: Identifies as Female and Hispanic/Latina Fiscal Year 2024 Director Compensation Table: Total $350,617",2025-05-16 16:36:44.804846,female
5252,https://www.sec.gov/Archives/edgar/data/712515/000130817924000640/ea4312271-def14a.htm,Jeffrey T. Huber,56,Independent Director,342514,"Mr. Jeffrey T. Huber 56 Independent Founder & Managing Partner, Triatomic Capital Director since: 2009 Board Committees: Audit Other Public Company Directorships: Upstart, Inc., Zapata Computing, Inc. Public Company Directorships in Past 5 Years: None Fiscal Year 2024 Director Compensation Table: Total $342,514",2025-05-16 16:36:44.804846,male
5253,https://www.sec.gov/Archives/edgar/data/712515/000130817924000640/ea4312271-def14a.htm,Talbott Roche,57,"Independent Director, Chair of Compensation Committee",353379,"Ms. Talbott Roche 57 Independent President and Chief Executive Officer, Blackhawk Network Holdings, Inc. Director since: 2016 Board Committees: Compensation (Chair) Other Public Company Directorships: None Public Company Directorships in Past 5 Years: None Diversity: Identifies as Female Fiscal Year 2024 Director Compensation Table: Total $353,379",2025-05-16 16:36:44.804846,female
5254,https://www.sec.gov/Archives/edgar/data/712515/000130817924000640/ea4312271-def14a.htm,Richard A. Simonson,65,Independent Director,342364,"Mr. Richard A. Simonson 65 Independent Managing Partner, Specie Mesa L.L.C. Director since: 2006 Board Committees: Audit Other Public Company Directorships: Couchbase, Inc., Evercommerce, Inc. Public Company Directorships in Past 5 Years: None Fiscal Year 2024 Director Compensation Table: Total $342,364",2025-05-16 16:36:44.804846,male
5255,https://www.sec.gov/Archives/edgar/data/712515/000130817924000640/ea4312271-def14a.htm,Luis A. Ubiñas,61,"Lead Independent Director, Chair of Nominating and Governance Committee",389946,"Mr. Luis A. Ubiñas (Lead Director) 61 Independent Former President, Ford Foundation Director since: 2010 Board Committees: Nominating and Governance (Chair) Other Public Company Directorships: AT&T Inc., Tanger Factory Outlet Centers Inc. Other Trusteeships: Mercer Funds Public Company Directorships in Past 5 Years: Boston Private Financial Holdings, Inc., FirstMark Horizon Acquisition Corp. (SPAC) Diversity: Identifies as Hispanic/Latino Fiscal Year 2024 Director Compensation Table: Total $389,946",2025-05-16 16:36:44.804846,male
5256,https://www.sec.gov/Archives/edgar/data/712515/000130817924000640/ea4312271-def14a.htm,Heidi J. Ueberroth,58,Independent Director,339751,"Ms. Heidi J. Ueberroth 58 Independent President, Globicon Director since: 2017 Board Committees: Compensation Other Public Company Directorships: None Public Company Directorships in Past 5 Years: Stillwater Growth Corp. (SPAC) Diversity: Identifies as Female Fiscal Year 2024 Director Compensation Table: Total $339,751",2025-05-16 16:36:44.804846,female
5257,https://www.sec.gov/Archives/edgar/data/712515/000130817924000640/ea4312271-def14a.htm,Andrew Wilson,49,Chief Executive Officer and Board Chair,0,"Mr. Andrew Wilson (Chair) 49 Chief Executive Officer, Electronic Arts Inc. Director since: 2013 Board Committees: None Fiscal Year 2024 Director Compensation Table: Mr. Wilson, our CEO, does not receive any compensation for his service on our Board of Directors.",2025-05-16 16:36:44.804846,male
5258,https://www.sec.gov/Archives/edgar/data/712534/000071253425000077/frme-20250401.htm,F. Howard Halderman,58,Chair of the Board’s Risk and Credit Policy Committee,167569,"Mr. Halderman is Chair of the Board’s Risk and Credit Policy Committee. In addition to their retainers, Mr. Halderman received $10,000 for his services as Chair of the Risk and Credit Policy Committee; ... Mr. Halderman received $7,500 from FMB for serving as a regional advisory Bank director in 2024. These amounts are included in their total compensation.",2025-05-16 16:36:45.905901,male
5259,https://www.sec.gov/Archives/edgar/data/712534/000071253425000077/frme-20250401.htm,Kevin D. Johnson,60,Director,152484,"Mr. Johnson is a veteran of the economic development industry... Mr. Johnson was added to the Company's Board to provide cybersecurity expertise. ... Mr. Johnson received $6,000 from FMB for serving as a regional advisory Bank director in 2024. These amounts are included in their total compensation.",2025-05-16 16:36:45.905901,male
5260,https://www.sec.gov/Archives/edgar/data/712534/000071253425000077/frme-20250401.htm,Clark C. Kellogg,64,Director,155997,"Mr. Kellogg is a basketball commentator at CBS Sports... Mr. Kellogg serves on the Board’s Audit Committee. ... Mr. Kellogg received $1,500 from FMB for serving as a regional advisory Bank director in 2024. These amounts are included in their total compensation.",2025-05-16 16:36:45.905901,male
5261,https://www.sec.gov/Archives/edgar/data/712534/000071253425000077/frme-20250401.htm,Michael C. Rechin,66,Vice Chair of the Board,162156,"Mr. Rechin is currently the Vice Chair of the Company. ... Mr. Rechin received $5,000 for his services as a member of the Risk and Credit Policy Committee. ... Mr. Rechin received $9,656 in other compensation. Total compensation was $162,156.",2025-05-16 16:36:45.905901,male
5262,https://www.sec.gov/Archives/edgar/data/712534/000071253425000077/frme-20250401.htm,Susan W. Brooks,64,Chair of the Board's Nominating & Governance Committee,154442,"Ms. Brooks is Chair of the Board's Nominating & Governance Committee. ... Ms. Brooks received $5,000 for her services as Chair of the Nominating and Governance Committee. ... Ms. Brooks received $9,442 in other compensation. Total compensation was $154,442.",2025-05-16 16:36:45.905901,female
5263,https://www.sec.gov/Archives/edgar/data/712534/000071253425000077/frme-20250401.htm,Mung Chiang,48,Director,150421,"Dr. Chiang was added to the Board in 2023. ... Dr. Chiang received $5,000 for his services as a member of the Risk and Credit Policy Committee. ... Total compensation was $150,421.",2025-05-16 16:36:45.905901,male
5264,https://www.sec.gov/Archives/edgar/data/712534/000071253425000077/frme-20250401.htm,Patrick J. Fehring,67,Director,152428,"Mr. Fehring received $5,000 for his services as a member of the Risk and Credit Policy Committee. ... Total compensation was $152,428.",2025-05-16 16:36:45.905901,male
5265,https://www.sec.gov/Archives/edgar/data/712534/000071253425000077/frme-20250401.htm,Michael J. Fisher,55,Director,149253,"Mr. Fisher serves on the Compensation and Human Resources Committee. ... Total compensation was $149,253.",2025-05-16 16:36:45.905901,male
5266,https://www.sec.gov/Archives/edgar/data/712534/000071253425000077/frme-20250401.htm,Gary J. Lehman,72,Director,164253,"Mr. Lehman serves on the Board’s Compensation and Human Resources Committee. ... Total compensation was $164,253.",2025-05-16 16:36:45.905901,male
5267,https://www.sec.gov/Archives/edgar/data/712534/000071253425000077/frme-20250401.htm,Jean L. Wojtowicz,67,Chair of the Board,207962,"Ms. Wojtowicz is the Company's Chair and also serves on the Board’s Audit Committee, Nominating and Governance Committee, and the Compensation and Human Resources Committee. ... Ms. Wojtowicz received $50,000 for her services as Board Chair and $5,000 for her services as Chair of the Human Resources and Compensation Committee. ... Total compensation was $207,962.",2025-05-16 16:36:45.905901,female
5268,https://www.sec.gov/Archives/edgar/data/712537/000119312525054017/d875838ddef14a.htm,Todd D. Brice,62,Director Nominee,0,"Todd D. Brice. Mr. Brice, age 62, is a Business Development Officer for The Reschini Group in Indiana, PA. He was formerly Chief Executive Officer of S&T Bancorp from 2019 to 2021 and President/Chief Executive Officer from 2008 to 2019. He became President of S&T Bancorp in 2004. Mr. Brice formerly served as a Board Director of the Federal Reserve Bank of Cleveland (Pittsburgh branch).",2025-05-16 16:36:46.731162,male
