company_name,cikcode,director_name,software_background,start_date,end_date
TRANS LUX Corp,99106,SALVATORE J. ZIZZA,f,2009-11-06,2023-05-03
TRANS LUX Corp,99106,STEVEN BARUCH,f,2001-04-19,2006-05-11
TRANS LUX Corp,99106,THOMAS BRANDT,f,2001-04-19,2008-04-30
TRANS LUX Corp,99106,THOMAS F. MAHONEY,f,2004-04-20,2004-04-20
TRANS LUX Corp,99106,VICTOR LISS,f,2001-04-19,2009-11-06
TRANS LUX Corp,99106,YANG LIU,f,2019-07-09,2020-08-25
TRANS LUX Corp,99106,YANTAO YU,f,2019-07-09,2023-05-03
TRANS LUX Corp,99106,YAOZHONG SHI,f,2015-05-29,2019-07-09
"TRAVELERS COMPANIES, INC.",86312,ALAN D. SCHNITZER,f,2019-04-05,2022-04-08
"TRAVELERS COMPANIES, INC.",86312,ALAN L. BELLER,f,2019-04-05,2022-04-08
"TRAVELERS COMPANIES, INC.",86312,BRIDGET VAN KRALINGEN,t,2022-04-08,2022-04-08
"TRAVELERS COMPANIES, INC.",86312,CLARENCE OTIS JR.,f,2019-04-05,2022-04-08
"TRAVELERS COMPANIES, INC.",86312,DONALD J. SHEPARD,f,2019-04-05,2020-04-03
"TRAVELERS COMPANIES, INC.",86312,ELIZABETH E. ROBINSON,f,2020-04-03,2022-04-08
"TRAVELERS COMPANIES, INC.",86312,JANET M. DOLAN,f,2019-04-05,2022-04-08
"TRAVELERS COMPANIES, INC.",86312,LAURIE J. THOMSEN,f,2019-04-05,2022-04-08
"TRAVELERS COMPANIES, INC.",86312,PATRICIA L. HIGGINS,t,2019-04-05,2022-04-08
"TRAVELERS COMPANIES, INC.",86312,PHILIP T. (PETE) RUEGGER III,f,2019-04-05,2019-04-05
"TRAVELERS COMPANIES, INC.",86312,PHILIP T. RUEGGER III,f,2020-04-03,2022-04-08
"TRAVELERS COMPANIES, INC.",86312,RAFAEL SANTANA,f,2022-04-08,2022-04-08
"TRAVELERS COMPANIES, INC.",86312,THOMAS B. LEONARDI,f,2021-04-02,2022-04-08
"TRAVELERS COMPANIES, INC.",86312,TODD C. SCHERMERHORN,f,2019-04-05,2022-04-08
"TRAVELERS COMPANIES, INC.",86312,WILLIAM J. KANE,f,2019-04-05,2022-04-08
TRICO BANCSHARES /,356171,ANTHONY L. LEGGIO,f,2022-04-13,2024-04-19
TRICO BANCSHARES /,356171,CORY W. GIESE,f,2015-04-01,2024-04-19
TRICO BANCSHARES /,356171,CRAIG S. COMPTON,f,2015-04-01,2021-04-16
TRICO BANCSHARES /,356171,DONALD J. AMARAL,f,2015-04-01,2022-04-13
TRICO BANCSHARES /,356171,"J. M. ""MIKE"" WELLS, JR.",f,2015-04-01,2015-04-01
TRICO BANCSHARES /,356171,JOHN S. A. HASBROOK,f,2015-04-01,2024-04-19
TRICO BANCSHARES /,356171,JON Y. NAKAMURA,f,2022-04-13,2024-04-19
TRICO BANCSHARES /,356171,KIMBERLEY H. VOGEL,t,2020-04-20,2024-04-19
TRICO BANCSHARES /,356171,KIRSTEN E. GAREN,t,2020-04-20,2024-04-19
TRICO BANCSHARES /,356171,L. GAGE CHRYSLER III,f,2015-04-01,2021-04-16
TRICO BANCSHARES /,356171,MARGARET L. KANE,f,2020-04-20,2024-04-19
TRICO BANCSHARES /,356171,MARTIN A. MARIANI,f,2015-04-01,2024-04-19
TRICO BANCSHARES /,356171,MICHAEL W. KOEHNEN,f,2015-04-01,2024-04-19
TRICO BANCSHARES /,356171,PATRICK A. KILKENNY,f,2015-04-01,2015-04-01
TRICO BANCSHARES /,356171,PATRICK W. KILKENNY,f,2016-04-27,2017-04-17
TRICO BANCSHARES /,356171,RICHARD P. SMITH,t,2015-04-01,2024-04-19
TRICO BANCSHARES /,356171,THOMAS C. MCGRAW,f,2019-04-18,2024-04-19
TRICO BANCSHARES /,356171,THOMAS G. ATWOOD,f,2019-04-18,2019-04-18
TRICO BANCSHARES /,356171,WILLIAM J. CASEY,f,2015-04-01,2019-04-18
TRICO BANCSHARES /,356171,W. VIRGINIA WALKER,t,2015-04-01,2019-04-18
TRI-CONTINENTAL Corp,99614,ALICE S. ILCHMAN,f,2001-04-17,2006-02-13
TRI-CONTINENTAL Corp,99614,ALISON TAUNTON-RIGBY,f,2008-08-22,2017-03-08
TRI-CONTINENTAL Corp,99614,ANNE P. JONES,f,2008-08-22,2010-02-12
TRI-CONTINENTAL Corp,99614,ANTHONY M. SANTOMERO,f,2019-03-01,2021-04-23
TRI-CONTINENTAL Corp,99614,ARNE H. CARLSON,f,2008-08-22,2010-02-12
TRI-CONTINENTAL Corp,99614,BETSY S. MICHEL,f,2002-04-19,2008-08-22
TRI-CONTINENTAL Corp,99614,BRIAN J. GALLAGHER,f,2020-03-06,2023-04-17
TRI-CONTINENTAL Corp,99614,BRIAN T. ZINO,f,2001-04-17,2008-08-22
TRI-CONTINENTAL Corp,99614,CATHERINE JAMES PAGLIA,f,2008-08-22,2023-04-17
TRI-CONTINENTAL Corp,99614,CHRISTOPHER O. PETERSEN,f,2021-04-23,2021-04-23
TRI-CONTINENTAL Corp,99614,DANIEL J. BECKMAN,f,2022-04-18,2023-04-17
TRI-CONTINENTAL Corp,99614,DAVID M. MOFFETT,f,2024-04-22,2024-04-22
TRI-CONTINENTAL Corp,99614,DOUGLAS A. HACKER,f,2022-04-18,2023-04-17
TRI-CONTINENTAL Corp,99614,"EDWARD J. BOUDREAU, JR.",t,2018-03-05,2019-03-01
TRI-CONTINENTAL Corp,99614,FRANK A. MCPHERSON,f,2001-04-17,2008-08-22
TRI-CONTINENTAL Corp,99614,GEORGE S. BATEJAN,t,2018-03-05,2024-04-22
TRI-CONTINENTAL Corp,99614,JAMES N. WHITSON,f,2002-04-19,2008-08-22
TRI-CONTINENTAL Corp,99614,JAMES Q. RIORDAN,f,2002-04-19,2002-04-19
TRI-CONTINENTAL Corp,99614,JANET LANGFORD CARRIG,f,2023-04-17,2023-04-17
TRI-CONTINENTAL Corp,99614,JEFFREY LAIKIND,f,2008-08-22,2008-08-22
TRI-CONTINENTAL Corp,99614,"JEFFREY LAIKIND, CFA",f,2009-04-09,2009-04-09
TRI-CONTINENTAL Corp,99614,JOHN E. MEROW,f,2002-04-19,2004-04-20
TRI-CONTINENTAL Corp,99614,JOHN F. MAHER,f,2007-04-13,2012-02-28
TRI-CONTINENTAL Corp,99614,JOHN R. GALVIN,f,2002-04-19,2008-08-22
TRI-CONTINENTAL Corp,99614,KATHLEEN A. BLATZ,f,2009-04-09,2009-04-09
TRI-CONTINENTAL Corp,99614,KATHLEEN BLATZ,t,2008-08-22,2024-04-22
TRI-CONTINENTAL Corp,99614,LEROY C. RICHIE,f,2001-04-17,2016-03-15
TRI-CONTINENTAL Corp,99614,MAUREEN FONSECA,f,2008-04-04,2008-08-22
TRI-CONTINENTAL Corp,99614,MINOR M. SHAW,f,2016-03-15,2022-04-18
TRI-CONTINENTAL Corp,99614,PAMELA G. CARLTON,f,2008-08-22,2024-04-22
TRI-CONTINENTAL Corp,99614,PATRICIA M. FLYNN,f,2008-08-22,2023-04-17
TRI-CONTINENTAL Corp,99614,PAUL C. GUIDONE,f,2002-04-19,2002-04-19
TRI-CONTINENTAL Corp,99614,ROBERT B. CATELL,f,2003-06-18,2005-04-21
TRI-CONTINENTAL Corp,99614,ROBERT L. SHAFER,f,2002-04-19,2008-08-22
TRI-CONTINENTAL Corp,99614,SANDRA L. YEAGER,f,2022-04-18,2023-04-17
TRI-CONTINENTAL Corp,99614,SANDRA YEAGER,f,2021-04-23,2021-04-23
TRI-CONTINENTAL Corp,99614,"STEPHEN R. LEWIS, JR.",f,2008-08-22,2014-02-21
TRI-CONTINENTAL Corp,99614,WILLIAM A. HAWKINS,f,2015-03-04,2017-03-08
TRI-CONTINENTAL Corp,99614,WILLIAM C. MORRIS,f,2002-04-19,2008-08-22
TRI-CONTINENTAL Corp,99614,WILLIAM F. TRUSCOTT,f,2008-08-22,2020-03-06
TRI-CONTINENTAL Corp,99614,WILLIAM P. CARMICHAEL,f,2014-02-21,2018-03-05
TRINITY INDUSTRIES INC,99780,ADRIAN LAJOUS,f,2014-04-01,2017-03-31
TRINITY INDUSTRIES INC,99780,ANTONIO CARRILLO,f,2015-04-01,2018-04-06
TRINITY INDUSTRIES INC,99780,BRANDON B. BOZE,f,2019-04-05,2021-04-01
TRINITY INDUSTRIES INC,99780,CHARLES W. MATTHEWS,f,2014-04-01,2020-04-03
TRINITY INDUSTRIES INC,99780,DAVID W. BIEGLER,f,2014-04-01,2018-04-06
TRINITY INDUSTRIES INC,99780,DOUGLAS L. ROCK,f,2014-04-01,2018-04-06
TRINITY INDUSTRIES INC,99780,DUNIA A. SHIVE,f,2014-04-01,2025-04-03
TRINITY INDUSTRIES INC,99780,E. JEAN SAVAGE,t,2019-04-05,2025-04-03
TRINITY INDUSTRIES INC,99780,JOHN J. DIEZ,f,2019-04-05,2025-04-03
TRINITY INDUSTRIES INC,99780,JOHN L. ADAMS,f,2014-04-01,2020-04-03
TRINITY INDUSTRIES INC,99780,LELDON E. ECHOLS,f,2014-04-01,2025-04-03
TRINITY INDUSTRIES INC,99780,RHYS J. BEST,f,2014-04-01,2018-04-06
TRINITY INDUSTRIES INC,99780,ROBERT C. BIESTERFELD JR.,f,2023-03-28,2025-04-03
TRINITY INDUSTRIES INC,99780,RONALD J. GAFFORD,f,2014-04-01,2018-04-06
TRINITY INDUSTRIES INC,99780,S. TODD MACLIN,f,2021-04-01,2025-04-03
TRINITY INDUSTRIES INC,99780,TIMOTHY R. WALLACE,f,2014-04-01,2019-04-05
TRINITY INDUSTRIES INC,99780,TYRONE M. JORDAN,f,2021-04-01,2022-03-29
TRINITY INDUSTRIES INC,99780,VEENA M. LAKKUNDI,t,2023-03-28,2025-04-03
TRINITY INDUSTRIES INC,99780,WILLIAM P. AINSWORTH,f,2021-04-01,2025-04-03
Trinity Place Holdings Inc.,724742,ALAN COHEN,f,2015-06-26,2024-01-30
Trinity Place Holdings Inc.,724742,ALEXANDER C. MATINA,f,2015-06-26,2024-06-14
Trinity Place Holdings Inc.,724742,AMBER M. BROOKMAN,f,2004-06-14,2006-06-02
Trinity Place Holdings Inc.,724742,ANTONE F. MOREIRA,f,2001-06-26,2007-06-01
Trinity Place Holdings Inc.,724742,BERNARD H. TENENBAUM,f,2006-06-02,2011-06-24
Trinity Place Holdings Inc.,724742,BETH L. BRONNER,f,2011-06-24,2011-06-24
Trinity Place Holdings Inc.,724742,DANIEL C. BARTOK,f,2024-06-14,2024-06-14
Trinity Place Holdings Inc.,724742,DAVID A. MESSER,f,2001-06-26,2004-06-14
Trinity Place Holdings Inc.,724742,HARVEY A. WEINBERG,f,2001-06-26,2005-06-09
Trinity Place Holdings Inc.,724742,HENRY M. CHIDGEY,f,2006-06-02,2011-06-24
Trinity Place Holdings Inc.,724742,JEFFREY B. CITRIN,f,2018-04-27,2024-01-30
Trinity Place Holdings Inc.,724742,JOANNE M. MINIERI,f,2015-06-26,2024-06-14
Trinity Place Holdings Inc.,724742,KEITH PATTIZ,f,2015-06-26,2024-06-14
Trinity Place Holdings Inc.,724742,MARCY SYMS,f,2001-06-26,2011-06-24
Trinity Place Holdings Inc.,724742,MARINA SHEVRYTALOVA,f,2015-06-26,2015-06-26
Trinity Place Holdings Inc.,724742,MARINA SHEVYRTALOVA,f,2016-04-29,2017-04-28
Trinity Place Holdings Inc.,724742,MATTHEW MESSINGER,f,2016-04-29,2024-06-14
Trinity Place Holdings Inc.,724742,"PATRICK J. BARTELS, JR.",f,2023-04-28,2024-01-30
Trinity Place Holdings Inc.,724742,RICHARD G. PYONTEK,f,2024-01-30,2024-01-30
Trinity Place Holdings Inc.,724742,STEVEN KAHN,f,2024-01-30,2024-01-30
Trinity Place Holdings Inc.,724742,SY SYMS,f,2001-06-26,2009-07-10
Trinity Place Holdings Inc.,724742,THOMAS E. ZANECCHIA,f,2008-06-02,2011-06-24
Trinity Place Holdings Inc.,724742,THOMAS E. ZANNECHIA,f,2007-06-01,2007-06-01
Trinity Place Holdings Inc.,724742,"WILBUR L. ROSS, JR.",f,2001-06-26,2006-06-02
TRUIST FINANCIAL CORP,92230,AGNES BUNDY SCANLAN,f,2020-03-17,2025-03-17
TRUIST FINANCIAL CORP,92230,ANNA R. CABLIK,f,2019-03-19,2021-03-15
TRUIST FINANCIAL CORP,92230,BRUCE L. TANNER,t,2020-03-17,2025-03-17
TRUIST FINANCIAL CORP,92230,CHARLES A. PATTON,f,2019-03-19,2025-03-17
TRUIST FINANCIAL CORP,92230,CHRISTINE SEARS,f,2019-03-19,2021-03-15
TRUIST FINANCIAL CORP,92230,DALLAS S. CLEMENT,t,2020-03-17,2025-03-17
TRUIST FINANCIAL CORP,92230,DAVID M. RATCLIFFE,f,2020-03-17,2021-03-15
TRUIST FINANCIAL CORP,92230,DONNA S. MOREA,t,2020-03-17,2025-03-17
TRUIST FINANCIAL CORP,92230,EASTER A. MAYNARD,f,2019-03-19,2021-03-15
TRUIST FINANCIAL CORP,92230,"FRANK P. SCRUGGS, JR.",t,2020-03-17,2021-03-15
TRUIST FINANCIAL CORP,92230,I. PATRICIA HENRY,f,2019-03-19,2019-03-19
TRUIST FINANCIAL CORP,92230,JENNIFER S. BANNER,t,2019-03-19,2025-03-17
TRUIST FINANCIAL CORP,92230,"K. DAVID BOYER, JR.",t,2019-03-19,2025-03-17
TRUIST FINANCIAL CORP,92230,KELLY S. KING,f,2019-03-19,2021-03-15
TRUIST FINANCIAL CORP,92230,LAURENCE STEIN,f,2025-03-17,2025-03-17
TRUIST FINANCIAL CORP,92230,LINNIE M. HAYNESWORTH,t,2020-03-17,2025-03-17
TRUIST FINANCIAL CORP,92230,"LOUIS B. LYNN, PH.D.",f,2019-03-19,2019-03-19
TRUIST FINANCIAL CORP,92230,NIDO R. QUBEIN,f,2019-03-19,2021-03-15
TRUIST FINANCIAL CORP,92230,PATRICK C. GRANEY III,f,2019-03-19,2021-03-15
TRUIST FINANCIAL CORP,92230,PAUL D. DONAHUE,f,2020-03-17,2021-03-15
TRUIST FINANCIAL CORP,92230,PAUL R. GARCIA,f,2020-03-17,2021-03-15
TRUIST FINANCIAL CORP,92230,STEVEN C. VOORHEES,f,2020-03-17,2025-03-17
TRUIST FINANCIAL CORP,92230,THOMAS E. SKAINS,f,2019-03-19,2025-03-17
TRUIST FINANCIAL CORP,92230,THOMAS N. THOMPSON,f,2019-03-19,2021-03-15
TRUIST FINANCIAL CORP,92230,"TOLLIE W. RICH, JR.",f,2019-03-19,2019-03-19
TRUIST FINANCIAL CORP,92230,"WILLIAM H. ROGERS, JR.",f,2020-03-17,2025-03-17
TRUIST FINANCIAL CORP,92230,WILLIAM J. REUTER,f,2019-03-19,2019-03-19
TRUSTCO BANK CORP N Y,357301,ALEJANDRO M. SANCHEZ,f,2023-04-03,2023-04-03
TRUSTCO BANK CORP N Y,357301,ANTHONY J. MARINELLO,f,2015-04-01,2015-04-01
TRUSTCO BANK CORP N Y,357301,"ANTHONY J. MARINELLO, M.D., PH.D.",f,2014-03-31,2021-04-01
TRUSTCO BANK CORP N Y,357301,"ANTHONY J. MARINELLO, MD, PHD",f,2022-04-01,2025-04-01
TRUSTCO BANK CORP N Y,357301,BRIAN C. FLYNN,f,2016-04-01,2025-04-01
TRUSTCO BANK CORP N Y,357301,CURTIS N. POWELL,f,2022-04-01,2025-04-01
TRUSTCO BANK CORP N Y,357301,DENNIS A. DE GENNARO,f,2014-03-31,2018-04-02
TRUSTCO BANK CORP N Y,357301,DENNIS A. DEGENNARO,f,2019-04-01,2023-04-03
TRUSTCO BANK CORP N Y,357301,FRANK B. SILVERMAN,f,2021-04-01,2025-04-01
TRUSTCO BANK CORP N Y,357301,JOSEPH A. LUCARELLI,f,2014-03-31,2015-04-01
TRUSTCO BANK CORP N Y,357301,KIMBERLY A. RUSSELL,f,2021-04-01,2025-04-01
TRUSTCO BANK CORP N Y,357301,LISA M. LUCARELLI,f,2019-04-01,2025-04-01
TRUSTCO BANK CORP N Y,357301,LISA M. REUTTER,f,2018-04-02,2018-04-02
TRUSTCO BANK CORP N Y,357301,ROBERT A. MCCORMICK,f,2014-03-31,2016-04-01
TRUSTCO BANK CORP N Y,357301,ROBERT J. MCCORMICK,f,2014-03-31,2025-04-01
TRUSTCO BANK CORP N Y,357301,"STEFFANI COTUGNO, DO",f,2024-04-01,2025-04-01
TRUSTCO BANK CORP N Y,357301,THOMAS O. MAGGS,f,2014-03-31,2025-04-01
TRUSTCO BANK CORP N Y,357301,WILLIAM D. POWERS,f,2014-03-31,2019-04-01
TRUSTCO BANK CORP N Y,357301,WILLIAM J. PURDY,f,2014-03-31,2017-04-03
TRUSTMARK CORP,36146,ADOLPHUS B. BAKER,f,2013-03-25,2025-03-12
TRUSTMARK CORP,36146,AUGUSTUS L. COLLINS,f,2020-03-16,2025-03-12
TRUSTMARK CORP,36146,DANIEL A. GRAFTON,f,2013-03-25,2016-03-14
TRUSTMARK CORP,36146,DAVID H. HOSTER II,f,2013-03-25,2015-03-16
TRUSTMARK CORP,36146,DUANE A. DEWEY,f,2020-03-16,2025-03-12
TRUSTMARK CORP,36146,GERARD R. HOST,f,2013-03-25,2025-03-12
TRUSTMARK CORP,36146,HARRIS V. MORRISSETTE,f,2016-03-14,2025-03-12
TRUSTMARK CORP,36146,HARRY M. WALKER,f,2017-03-13,2020-03-16
TRUSTMARK CORP,36146,JAMES N. COMPTON,f,2017-03-13,2020-03-16
TRUSTMARK CORP,36146,"J. CLAY HAYS, JR., M.D.",f,2017-03-13,2025-03-12
TRUSTMARK CORP,36146,JOHN M. MCCULLOUCH,f,2013-03-25,2017-03-13
TRUSTMARK CORP,36146,LEA B. TURNIPSEED,f,2025-03-12,2025-03-12
TRUSTMARK CORP,36146,"LEROY G. WALKER, JR.",f,2013-03-25,2019-03-11
TRUSTMARK CORP,36146,MARCELO EDUARDO,t,2021-03-15,2025-03-12
TRUSTMARK CORP,36146,"MARCELO EDUARDO, PH.D.",f,2020-03-16,2020-03-16
TRUSTMARK CORP,36146,RICHARD H. PUCKETT,f,2013-03-25,2025-03-12
TRUSTMARK CORP,36146,R. MICHAEL SUMMERFORD,f,2013-03-25,2019-03-11
TRUSTMARK CORP,36146,TONI D. COOLEY,t,2013-03-25,2021-03-15
TRUSTMARK CORP,36146,TRACY T. CONERLY,t,2015-03-16,2025-03-12
TRUSTMARK CORP,36146,WILLIAM A. BROWN,f,2017-03-13,2024-03-13
TRUSTMARK CORP,36146,WILLIAM G. YATES III,f,2013-03-25,2025-03-12
TUTOR PERINI CORP,77543,CHRYSOSTOMOS L. NIKIAS,t,2009-04-17,2009-04-17
TUTOR PERINI CORP,77543,CRAIG W. SHAW,f,2014-10-02,2014-10-02
TUTOR PERINI CORP,77543,DALE ANNE REISS,f,2014-04-17,2025-04-04
TUTOR PERINI CORP,77543,DALE A. REISS,f,2015-04-17,2017-04-13
TUTOR PERINI CORP,77543,DENNIS D. OKLAK,f,2017-04-13,2025-04-04
TUTOR PERINI CORP,77543,"DICKRAN M. TEVRIZIAN, JR.",f,2012-04-19,2021-04-09
TUTOR PERINI CORP,77543,DONALD D. SNYDER,f,2009-04-17,2018-04-13
TUTOR PERINI CORP,77543,GARY G. SMALLEY,f,2025-04-04,2025-04-04
TUTOR PERINI CORP,77543,JAMES A. FROST,f,2014-10-02,2021-04-09
TUTOR PERINI CORP,77543,JIGISHA DESAI,t,2022-04-08,2025-04-04
TUTOR PERINI CORP,77543,MARILYN A. ALEXANDER,f,2009-04-17,2015-04-17
TUTOR PERINI CORP,77543,MARTIN R. MELONE,f,2013-04-17,2014-10-02
TUTOR PERINI CORP,77543,MICHAEL F. HORODNICEANU,t,2019-04-12,2023-04-06
TUTOR PERINI CORP,77543,MICHAEL HORODNICEANU,t,2018-04-13,2018-04-13
TUTOR PERINI CORP,77543,MICHAEL J. KERSHAW,f,2014-10-02,2014-10-02
TUTOR PERINI CORP,77543,MICHAEL R. KLEIN,f,2009-04-17,2023-04-06
TUTOR PERINI CORP,77543,PETER ARKLEY,f,2009-04-17,2025-04-04
TUTOR PERINI CORP,77543,RAYMOND R. ONEGLIA,f,2009-04-17,2025-04-04
TUTOR PERINI CORP,77543,ROBERT A. KENNEDY,f,2009-04-17,2010-05-07
TUTOR PERINI CORP,77543,ROBERT BAND,f,2009-04-17,2014-10-02
TUTOR PERINI CORP,77543,ROBERT C. LIEBER,f,2015-04-17,2025-04-04
TUTOR PERINI CORP,77543,ROBERT L. MILLER,f,2009-04-17,2014-10-02
TUTOR PERINI CORP,77543,RONALD N. TUTOR,f,2009-04-17,2025-04-04
TUTOR PERINI CORP,77543,SHAHROKH (“ROCK”) SHAH,f,2024-04-12,2025-04-04
TUTOR PERINI CORP,77543,SIDNEY J. FELTENSTEIN,f,2014-04-17,2025-04-04
TUTOR PERINI CORP,77543,THOMAS C. LEPPERT,f,2017-04-13,2017-04-13
TUTOR PERINI CORP,77543,"WILLARD W. BRITTAIN, JR.",f,2009-04-17,2012-04-19
TWIN DISC INC,100378,CHRISTOPHER J. EPERJESY,f,2006-09-29,2013-09-13
TWIN DISC INC,100378,DAVID B. RAYBURN,f,2005-09-21,2022-09-08
TWIN DISC INC,100378,DAVID L. SWIFT,f,2005-09-21,2008-09-17
TWIN DISC INC,100378,DAVID R. ZIMMER,f,2005-09-21,2020-09-10
TWIN DISC INC,100378,DAVID W. JOHNSON,f,2016-09-16,2024-09-13
TWIN DISC INC,100378,DEAN J. BRATEL,f,2012-09-14,2018-09-13
TWIN DISC INC,100378,DENISE L. WILCOX,f,2015-09-18,2018-09-13
TWIN DISC INC,100378,DONALD J. NELSON,f,2018-09-13,2018-09-13
TWIN DISC INC,100378,GEORGE E. WARDEBERG,f,2005-09-21,2006-09-29
TWIN DISC INC,100378,HAROLD M. STRATTON II,f,2005-09-21,2022-09-08
TWIN DISC INC,100378,H. CLAUDE FABRY,f,2008-09-17,2011-09-16
TWIN DISC INC,100378,JAMES E. FEIERTAG,f,2006-09-29,2021-09-09
TWIN DISC INC,100378,JANET P. GIESSELMAN,f,2015-09-18,2024-09-13
TWIN DISC INC,100378,JEFFREY S. KNUTSON,f,2015-09-18,2024-09-13
TWIN DISC INC,100378,JOHN A. MELLOWES,f,2005-09-21,2010-09-15
TWIN DISC INC,100378,JOHN H. BATTEN,f,2005-09-21,2024-09-13
TWIN DISC INC,100378,JULIANN LARIMER,f,2022-09-08,2024-09-13
TWIN DISC INC,100378,KEVIN M. OLSEN,f,2022-09-08,2024-09-13
TWIN DISC INC,100378,MALCOLM F. MOORE,f,2007-09-21,2018-09-13
TWIN DISC INC,100378,MICHAEL B. GEE,f,2015-09-18,2015-09-18
TWIN DISC INC,100378,MICHAEL C. SMILEY,f,2010-09-15,2024-09-13
TWIN DISC INC,100378,MICHAEL DOAR,f,2009-09-16,2024-09-13
TWIN DISC INC,100378,MICHAEL E. BATTEN,f,2005-09-21,2014-09-22
TWIN DISC INC,100378,MICHAEL H. JOYCE,f,2005-09-21,2006-09-29
"TYSON FOODS, INC.",100493,ALBERT C. ZAPANTA,f,2012-12-21,2013-12-20
"TYSON FOODS, INC.",100493,BARBARA A. TYSON,f,2012-12-21,2024-12-18
"TYSON FOODS, INC.",100493,BRAD T. SAUER,f,2012-12-21,2015-12-18
"TYSON FOODS, INC.",100493,CHERYL S. MILLER,f,2017-12-20,2024-12-18
"TYSON FOODS, INC.",100493,DAVID J. BRONCZEK,f,2020-12-23,2024-12-18
"TYSON FOODS, INC.",100493,DEAN BANKS,t,2017-12-20,2020-12-23
"TYSON FOODS, INC.",100493,DONNIE KING,f,2021-12-22,2024-12-18
"TYSON FOODS, INC.",100493,DONNIE SMITH,f,2014-12-19,2015-12-18
"TYSON FOODS, INC.",100493,GAURDIE E. BANISTER JR.,f,2012-12-21,2021-12-22
"TYSON FOODS, INC.",100493,JEFFREY K. SCHOMBURGER,f,2017-12-20,2024-12-18
"TYSON FOODS, INC.",100493,JIM KEVER,f,2012-12-21,2014-12-19
"TYSON FOODS, INC.",100493,JOHN H. TYSON,f,2020-12-23,2024-12-18
"TYSON FOODS, INC.",100493,JOHN TYSON,f,2012-12-21,2019-12-20
"TYSON FOODS, INC.",100493,JONATHAN D. MARINER,t,2019-12-20,2023-12-21
"TYSON FOODS, INC.",100493,KATE B. QUINN,f,2023-12-21,2024-12-18
"TYSON FOODS, INC.",100493,KATHLEEN M. BADER,f,2012-12-21,2014-12-19
"TYSON FOODS, INC.",100493,KEVIN M. MCNAMARA,f,2012-12-21,2024-12-18
"TYSON FOODS, INC.",100493,LES R. BALEDGE,f,2020-12-23,2024-12-18
"TYSON FOODS, INC.",100493,MARIA CLAUDIA BORRAS,f,2020-12-23,2024-12-18
"TYSON FOODS, INC.",100493,MARIA N. MARTINEZ,t,2024-12-18,2024-12-18
"TYSON FOODS, INC.",100493,MIKE BEEBE,f,2015-12-18,2024-12-18
"TYSON FOODS, INC.",100493,MIKEL A. DURHAM,f,2015-12-18,2023-12-21
"TYSON FOODS, INC.",100493,NOEL WHITE,f,2018-12-20,2024-12-18
"TYSON FOODS, INC.",100493,ROBERT C. THURBER,f,2021-12-22,2021-12-22
"TYSON FOODS, INC.",100493,ROBERT THURBER,f,2012-12-21,2020-12-23
"TYSON FOODS, INC.",100493,TOM HAYES,f,2017-12-20,2017-12-20
"UDR, Inc.",74208,CLINT D. MCDONNOUGH,f,2016-03-30,2022-03-31
"UDR, Inc.",74208,DIANE M. MOREFIELD,f,2022-03-31,2022-03-31
"UDR, Inc.",74208,ERIC J. FOSS,f,2014-04-09,2014-04-09
"UDR, Inc.",74208,JAMES D. KLINGBEIL,f,2014-04-09,2022-03-31
"UDR, Inc.",74208,JON A. GROVE,f,2014-04-09,2022-03-31
"UDR, Inc.",74208,KATHERINE A. CATTANACH,f,2014-04-09,2022-03-31
"UDR, Inc.",74208,"KATHERINE A. CATTANACH, PH.D.",f,2018-04-09,2020-04-02
"UDR, Inc.",74208,KEVIN C. NICKELBERRY,f,2022-03-31,2022-03-31
"UDR, Inc.",74208,LYNNE B. SAGALYN,f,2014-04-09,2019-03-27
"UDR, Inc.",74208,"LYNNE B. SAGALYN, PH.D.",f,2018-04-09,2018-04-09
"UDR, Inc.",74208,MARK R. PATTERSON,t,2014-04-09,2022-03-31
"UDR, Inc.",74208,MARY ANN KING,t,2016-03-30,2022-03-31
"UDR, Inc.",74208,ROBERT A. MCNAMARA,t,2014-04-09,2022-03-31
"UDR, Inc.",74208,ROBERT P. FREEMAN,f,2014-04-09,2019-03-27
"UDR, Inc.",74208,THOMAS W. TOOMEY,f,2014-04-09,2022-03-31
U-Haul Holding Co /NV/,4457,CHARLES J. BAYER,f,2001-07-18,2017-07-14
U-Haul Holding Co /NV/,4457,DANIEL R. MULLEN,f,2005-07-22,2016-04-20
U-Haul Holding Co /NV/,4457,EDWARD J. SHOEN,f,2001-07-18,2024-06-26
U-Haul Holding Co /NV/,4457,JAMES E. ACRIDGE,f,2013-07-17,2024-06-26
U-Haul Holding Co /NV/,4457,JAMES J. GROGAN,f,2001-07-18,2024-06-26
U-Haul Holding Co /NV/,4457,JAMES P. SHOEN,f,2001-07-18,2014-07-18
U-Haul Holding Co /NV/,4457,JOHN M. DODDS,f,2001-07-18,2019-07-10
U-Haul Holding Co /NV/,4457,JOHN P. BROGAN,t,2001-07-18,2024-06-26
U-Haul Holding Co /NV/,4457,KARL A. SCHMIDT,f,2016-07-15,2024-06-26
U-Haul Holding Co /NV/,4457,MARK V. SHOEN,f,2001-07-18,2001-07-18
U-Haul Holding Co /NV/,4457,M. FRANK LYONS,f,2002-07-26,2012-07-18
U-Haul Holding Co /NV/,4457,MICHAEL L. GALLAGHER,f,2009-07-15,2016-04-20
